Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Application type","Stage of procedure","Cases / Persons",applied
2000,Kenya,KEN,-,-,G,V,RA,P,10
2000,Kenya,KEN,-,-,G,V,EO,C,95
2000,Kenya,KEN,-,-,G,V,IN,C,109
2000,Kenya,KEN,-,-,U,V,FI,P,5
2000,Kyrgyzstan,KGZ,-,-,G,V,AR,C,10
2000,Kyrgyzstan,KGZ,-,-,G,V,FI,C,68
2000,Kyrgyzstan,KGZ,-,-,G,V,FA,P,16
2000,Kyrgyzstan,KGZ,-,-,G,V,FI,P,851
2000,Kyrgyzstan,KGZ,-,-,G,V,NA,P,69
2000,Kyrgyzstan,KGZ,-,-,U,V,FI,P,10
2000,Kyrgyzstan,KGZ,-,-,G,V,EO,C,17
2000,Kyrgyzstan,KGZ,-,-,G,V,IN,C,39
2000,"Rep. of Korea",KOR,-,-,G,V,AR,C,123
2000,"Rep. of Korea",KOR,-,-,G,V,FI,C,172
2000,"Rep. of Korea",KOR,-,-,G,V,FI,P,314
2000,"Rep. of Korea",KOR,-,-,G,V,EO,C,20
2000,"Dem. People's Rep. of Korea",PRK,-,-,G,V,FI,C,5
2000,"Dem. People's Rep. of Korea",PRK,-,-,G,V,FI,P,17
2000,"Dem. People's Rep. of Korea",PRK,-,-,G,V,NA,P,92
2000,"Dem. People's Rep. of Korea",PRK,-,-,G,V,RA,P,5
2000,"Dem. People's Rep. of Korea",PRK,-,-,U,V,FI,P,24
2000,Kuwait,KWT,-,-,G,V,FI,C,16
2000,Kuwait,KWT,-,-,G,V,FA,P,5
2000,Kuwait,KWT,-,-,G,V,FI,P,125
2000,Kuwait,KWT,-,-,G,V,NA,P,5
2000,Kuwait,KWT,-,-,G,V,EO,C,35
2000,"Lao People's Dem. Rep.",LAO,-,-,G,V,AR,C,5
2000,"Lao People's Dem. Rep.",LAO,-,-,G,V,FI,C,5
2000,"Lao People's Dem. Rep.",LAO,-,-,G,V,FI,P,89
2000,"Lao People's Dem. Rep.",LAO,-,-,G,V,EO,C,279
2000,Liberia,LBR,-,-,U,V,FI,C,22
2000,Liberia,LBR,-,-,G,V,FI,C,5
2000,Liberia,LBR,-,-,G,V,FA,P,25
2000,Liberia,LBR,-,-,G,V,FI,P,2533
2000,Liberia,LBR,-,-,U,V,FI,P,560
2000,Liberia,LBR,-,-,G,V,NA,P,55
2000,Liberia,LBR,-,-,G,V,RA,P,33
2000,Liberia,LBR,-,-,G,V,EO,C,523
2000,Liberia,LBR,-,-,G,V,IN,C,979
2000,Libya,LBY,-,-,U,V,FI,P,38
2000,Libya,LBY,-,-,G,V,AR,C,5
2000,Libya,LBY,-,-,G,V,FA,P,10
2000,Libya,LBY,-,-,G,V,FI,P,449
2000,Libya,LBY,-,-,G,V,FI,C,15
2000,Libya,LBY,-,-,G,V,NA,P,134
2000,Libya,LBY,-,-,G,V,RA,P,10
2000,Libya,LBY,-,-,G,V,EO,C,5
2000,"Saint Lucia",LCA,-,-,G,V,FI,P,23
2000,"Saint Lucia",LCA,-,-,G,V,EO,C,5
2000,Lebanon,LBN,-,-,G,V,AR,C,109
2000,Lebanon,LBN,-,-,G,V,FI,C,191
2000,Lebanon,LBN,-,-,G,V,FA,P,63
2000,Lebanon,LBN,-,-,G,V,FI,P,1229
2000,Lebanon,LBN,-,-,U,V,FI,P,5921
2000,Lebanon,LBN,-,-,G,V,NA,P,757
2000,Lebanon,LBN,-,-,G,V,RA,P,200
2000,Lebanon,LBN,-,-,G,V,EO,C,193
2000,Lebanon,LBN,-,-,G,V,IN,C,53
2000,"Sri Lanka",LKA,-,-,G,V,AR,C,352
2000,"Sri Lanka",LKA,-,-,G,V,FI,C,7206
2000,"Sri Lanka",LKA,-,-,G,V,FA,P,389
2000,"Sri Lanka",LKA,-,-,G,V,FI,P,8001
2000,"Sri Lanka",LKA,-,-,U,V,FI,P,161
2000,"Sri Lanka",LKA,-,-,G,V,AR,P,961
2000,"Sri Lanka",LKA,-,-,G,V,NA,P,1170
2000,"Sri Lanka",LKA,-,-,G,V,RA,P,722
2000,"Sri Lanka",LKA,-,-,U,V,AR,P,10
2000,"Sri Lanka",LKA,-,-,G,V,EO,C,402
2000,"Sri Lanka",LKA,-,-,G,V,IN,C,105
2000,Lithuania,LTU,-,-,G,V,AR,C,10
2000,Lithuania,LTU,-,-,G,V,FI,C,24
2000,Lithuania,LTU,-,-,G,V,FA,P,16
2000,Lithuania,LTU,-,-,G,V,FI,P,791
2000,Lithuania,LTU,-,-,G,V,NA,P,155
2000,Lithuania,LTU,-,-,G,V,RA,P,20
2000,Lithuania,LTU,-,-,G,V,EO,C,18
2000,Latvia,LVA,-,-,G,V,AR,C,10
2000,Latvia,LVA,-,-,G,V,FI,C,15
2000,Latvia,LVA,-,-,G,V,FI,P,367
2000,Latvia,LVA,-,-,G,V,NA,P,26
2000,Latvia,LVA,-,-,G,V,RA,P,5
2000,Latvia,LVA,-,-,G,V,EO,C,30
2000,Madagascar,MDG,-,-,G,V,FI,P,43
2000,Mauritania,MRT,-,-,G,V,FI,C,5
2000,Mauritania,MRT,-,-,G,V,FA,P,15
2000,Mauritania,MRT,-,-,G,V,FI,P,1863
2000,Mauritania,MRT,-,-,G,V,AR,P,390
2000,Mauritania,MRT,-,-,U,V,FI,P,63
2000,Mauritania,MRT,-,-,G,V,NA,P,21
2000,Mauritania,MRT,-,-,G,V,EO,C,532
2000,Mauritania,MRT,-,-,G,V,IN,C,834
2000,"North Macedonia",MKD,-,-,G,V,AR,C,62
2000,"North Macedonia",MKD,-,-,G,V,FI,C,100
2000,"North Macedonia",MKD,-,-,G,V,FA,P,31
2000,"North Macedonia",MKD,-,-,G,V,FI,P,630
2000,"North Macedonia",MKD,-,-,G,V,NA,P,216
2000,"North Macedonia",MKD,-,-,G,V,RA,P,379
2000,"North Macedonia",MKD,-,-,G,V,EO,C,72
2000,"North Macedonia",MKD,-,-,G,V,IN,C,25
2000,"Rep. of Moldova",MDA,-,-,G,V,AR,C,86
2000,"Rep. of Moldova",MDA,-,-,G,V,FI,C,827
2000,"Rep. of Moldova",MDA,-,-,G,V,FA,P,151
2000,"Rep. of Moldova",MDA,-,-,G,V,FI,P,2429
2000,"Rep. of Moldova",MDA,-,-,G,V,AR,P,742
2000,"Rep. of Moldova",MDA,-,-,G,V,NA,P,326
2000,"Rep. of Moldova",MDA,-,-,G,V,RA,P,64
2000,"Rep. of Moldova",MDA,-,-,G,V,EO,C,16
2000,Mexico,MEX,-,-,G,V,FI,C,5
2000,Mexico,MEX,-,-,G,V,FI,P,1310
2000,Mexico,MEX,-,-,G,V,EO,C,5476
2000,Mexico,MEX,-,-,G,V,IN,C,3669
2000,Mali,MLI,-,-,G,V,FA,P,5
2000,Mali,MLI,-,-,G,V,FI,P,3086
2000,Mali,MLI,-,-,G,V,AR,P,2610
2000,Mali,MLI,-,-,G,V,NA,P,41
2000,Mali,MLI,-,-,G,V,EO,C,30
2000,Malaysia,MYS,-,-,G,V,AR,C,213
2000,Malaysia,MYS,-,-,G,V,FI,C,264
2000,Malaysia,MYS,-,-,G,V,FI,P,133
2000,Malaysia,MYS,-,-,G,V,EO,C,21
2000,Malawi,MWI,-,-,G,V,EO,C,5
2000,Mongolia,MNG,-,-,G,V,AR,C,10
2000,Mongolia,MNG,-,-,G,V,FI,C,97
2000,Mongolia,MNG,-,-,G,V,FA,P,23
2000,Mongolia,MNG,-,-,G,V,FI,P,1394
2000,Mongolia,MNG,-,-,G,V,NA,P,128
2000,Mongolia,MNG,-,-,G,V,RA,P,19
2000,Mongolia,MNG,-,-,G,V,EO,C,17
2000,Morocco,MAR,-,-,G,V,AR,C,15
2000,Morocco,MAR,-,-,G,V,FI,C,20
2000,Morocco,MAR,-,-,G,V,FA,P,5
2000,Morocco,MAR,-,-,G,V,FI,P,299
2000,Morocco,MAR,-,-,G,V,NA,P,287
2000,Morocco,MAR,-,-,G,V,RA,P,70
2000,Morocco,MAR,-,-,U,V,FI,C,5
2000,Morocco,MAR,-,-,G,V,EO,C,23
2000,Mozambique,MOZ,-,-,G,V,FI,P,5
2000,Malta,MLT,-,-,G,V,FI,P,5
2000,Mauritius,MUS,-,-,G,V,AR,C,5
2000,Mauritius,MUS,-,-,G,V,FI,C,5
2000,Mauritius,MUS,-,-,G,V,FI,P,23
2000,Myanmar,MMR,-,-,G,V,AR,C,67
2000,Myanmar,MMR,-,-,G,V,FI,C,114
2000,Myanmar,MMR,-,-,G,V,FA,P,5
2000,Myanmar,MMR,-,-,G,V,FI,P,168
2000,Myanmar,MMR,-,-,U,V,FI,P,889
2000,Myanmar,MMR,-,-,G,V,NA,P,136
2000,Myanmar,MMR,-,-,G,V,RA,P,5
2000,Myanmar,MMR,-,-,U,V,AR,P,319
2000,Myanmar,MMR,-,-,G,V,EO,C,191
2000,Myanmar,MMR,-,-,G,V,IN,C,617
2000,Namibia,NAM,-,-,G,V,FI,P,1585
2000,Nepal,NPL,-,-,G,V,AR,C,90
2000,Nepal,NPL,-,-,G,V,FI,C,103
2000,Nepal,NPL,-,-,G,V,FA,P,34
2000,Nepal,NPL,-,-,G,V,FI,P,560
2000,Nepal,NPL,-,-,G,V,NA,P,68
2000,Nepal,NPL,-,-,G,V,RA,P,69
2000,Nepal,NPL,-,-,G,V,EO,C,57
2000,Nepal,NPL,-,-,G,V,IN,C,28
2000,Netherlands,NLD,-,-,G,V,FI,P,10
2000,Netherlands,NLD,-,-,G,V,EO,C,5
2000,Niger,NER,-,-,G,V,FI,P,284
2000,Niger,NER,-,-,G,V,NA,P,70
2000,Niger,NER,-,-,G,V,RA,P,14
2000,Niger,NER,-,-,G,V,EO,C,13
2000,Niger,NER,-,-,G,V,IN,C,52
2000,Nicaragua,NIC,-,-,G,V,FI,P,48
2000,Nicaragua,NIC,-,-,U,V,FI,P,15
2000,Nicaragua,NIC,-,-,G,V,EO,C,183
2000,Nicaragua,NIC,-,-,G,V,IN,C,55
2000,Nigeria,NGA,-,-,G,V,FI,P,6893
2000,Nigeria,NGA,-,-,G,V,AR,C,75
2000,Nigeria,NGA,-,-,G,V,FI,C,984
2000,Nigeria,NGA,-,-,G,V,FA,P,447
2000,Nigeria,NGA,-,-,U,V,FI,P,25
2000,Nigeria,NGA,-,-,G,V,AR,P,83
2000,Nigeria,NGA,-,-,G,V,NA,P,420
2000,Nigeria,NGA,-,-,G,V,RA,P,125
2000,Nigeria,NGA,-,-,G,V,EO,C,406
2000,Nigeria,NGA,-,-,G,V,IN,C,58
2000,"New Zealand",NZL,-,-,G,V,EO,C,5
2000,Oman,OMN,-,-,G,V,EO,C,10
2000,Pakistan,PAK,-,-,G,V,FI,P,6982
2000,Pakistan,PAK,-,-,G,V,AR,C,152
2000,Pakistan,PAK,-,-,G,V,FI,C,3471
2000,Pakistan,PAK,-,-,G,V,FA,P,716
2000,Pakistan,PAK,-,-,U,V,FI,P,118
2000,Pakistan,PAK,-,-,G,V,AR,P,688
2000,Pakistan,PAK,-,-,G,V,NA,P,1506
2000,Pakistan,PAK,-,-,G,V,RA,P,741
2000,Pakistan,PAK,-,-,U,V,FI,C,5
2000,Pakistan,PAK,-,-,G,V,EO,C,632
2000,Pakistan,PAK,-,-,G,V,IN,C,338
2000,Panama,PAN,-,-,G,V,FI,P,5
2000,Panama,PAN,-,-,G,V,EO,C,22
2000,Paraguay,PRY,-,-,G,V,FI,P,10
2000,Paraguay,PRY,-,-,G,V,EO,C,5
2000,Peru,PER,-,-,G,V,FI,P,969
2000,Peru,PER,-,-,G,V,AR,C,32
2000,Peru,PER,-,-,G,V,FI,C,72
2000,Peru,PER,-,-,U,V,FI,P,15
2000,Peru,PER,-,-,G,V,NA,P,21
2000,Peru,PER,-,-,G,V,RA,P,10
2000,Peru,PER,-,-,G,V,FA,P,10
2000,Peru,PER,-,-,G,V,EO,C,379
2000,Peru,PER,-,-,G,V,IN,C,134
2000,Philippines,PHL,-,-,G,V,AR,C,651
2000,Philippines,PHL,-,-,G,V,FI,C,638
2000,Philippines,PHL,-,-,G,V,FI,P,137
2000,Philippines,PHL,-,-,G,V,EO,C,342
2000,Philippines,PHL,-,-,G,V,IN,C,54
2000,"Papua New Guinea",PNG,-,-,G,V,AR,C,5
2000,"Papua New Guinea",PNG,-,-,G,V,FI,C,5
2000,Poland,POL,-,-,G,V,AR,C,5
2000,Poland,POL,-,-,G,V,FI,C,1030
2000,Poland,POL,-,-,G,V,FA,P,5
2000,Poland,POL,-,-,G,V,FI,P,2522
2000,Poland,POL,-,-,G,V,NA,P,141
2000,Poland,POL,-,-,G,V,RA,P,119
2000,Poland,POL,-,-,G,V,EO,C,96
2000,Portugal,PRT,-,-,G,V,FI,P,59
2000,Portugal,PRT,-,-,G,V,EO,C,12
2000,Qatar,QAT,-,-,G,V,FI,P,15
2000,Romania,ROU,-,-,G,V,FI,P,6881
2000,Romania,ROU,-,-,G,V,AR,C,59
2000,Romania,ROU,-,-,G,V,FI,C,2697
2000,Romania,ROU,-,-,G,V,FA,P,289
2000,Romania,ROU,-,-,G,V,NA,P,174
2000,Romania,ROU,-,-,G,V,RA,P,79
2000,Romania,ROU,-,-,U,V,FI,P,5
2000,Romania,ROU,-,-,G,V,EO,C,145
2000,Romania,ROU,-,-,G,V,IN,C,63
2000,"South Africa",ZAF,-,-,G,V,AR,C,20
2000,"South Africa",ZAF,-,-,G,V,FI,C,30
2000,"South Africa",ZAF,-,-,G,V,FI,P,185
2000,"South Africa",ZAF,-,-,G,V,RA,P,5
2000,"South Africa",ZAF,-,-,G,V,EO,C,43
2000,"Russian Federation",RUS,-,-,G,V,FI,C,1805
2000,"Russian Federation",RUS,-,-,U,V,FI,P,2929
2000,"Russian Federation",RUS,-,-,G,V,FI,P,10916
2000,"Russian Federation",RUS,-,-,G,V,AR,C,178
2000,"Russian Federation",RUS,-,-,G,V,FA,P,500
2000,"Russian Federation",RUS,-,-,G,V,AR,P,344
2000,"Russian Federation",RUS,-,-,G,V,NA,P,2763
2000,"Russian Federation",RUS,-,-,G,V,RA,P,238
2000,"Russian Federation",RUS,-,-,U,V,FI,C,16
2000,"Russian Federation",RUS,-,-,G,V,EO,C,1089
2000,"Russian Federation",RUS,-,-,G,V,IN,C,856
2000,Rwanda,RWA,-,-,U,V,FI,C,54
2000,Rwanda,RWA,-,-,U,V,FI,P,802
2000,Rwanda,RWA,-,-,G,V,FI,P,12767
2000,Rwanda,RWA,-,-,G,V,AR,C,5
2000,Rwanda,RWA,-,-,G,V,FI,C,770
2000,Rwanda,RWA,-,-,G,V,FA,P,35
2000,Rwanda,RWA,-,-,G,V,NA,P,68
2000,Rwanda,RWA,-,-,G,V,EO,C,74
2000,Rwanda,RWA,-,-,G,V,IN,C,89
2000,"El Salvador",SLV,-,-,G,V,AR,C,5
2000,"El Salvador",SLV,-,-,G,V,FI,C,10
2000,"El Salvador",SLV,-,-,G,V,FI,P,299
2000,"El Salvador",SLV,-,-,U,V,FI,P,19
2000,"El Salvador",SLV,-,-,G,V,EO,C,2926
2000,"El Salvador",SLV,-,-,G,V,IN,C,1736
2000,"Saudi Arabia",SAU,-,-,G,V,FI,P,32
2000,"Saudi Arabia",SAU,-,-,G,V,EO,C,5
2000,Senegal,SEN,-,-,G,V,FI,P,594
2000,Senegal,SEN,-,-,G,V,FA,P,25
2000,Senegal,SEN,-,-,G,V,FI,C,5
2000,Senegal,SEN,-,-,G,V,AR,P,37
2000,Senegal,SEN,-,-,G,V,NA,P,21
2000,Senegal,SEN,-,-,G,V,RA,P,5
2000,Senegal,SEN,-,-,G,V,EO,C,61
2000,Senegal,SEN,-,-,G,V,IN,C,40
2000,Seychelles,SYC,-,-,G,V,FI,P,5
2000,Seychelles,SYC,-,-,G,V,EO,C,11
2000,Singapore,SGP,-,-,G,V,FI,C,11
2000,Singapore,SGP,-,-,G,V,FI,P,5
2000,Singapore,SGP,-,-,G,V,EO,C,5
2000,"Sierra Leone",SLE,-,-,U,V,FI,P,1100
2000,"Sierra Leone",SLE,-,-,G,V,FI,P,7598
2000,"Sierra Leone",SLE,-,-,G,V,AR,C,15
2000,"Sierra Leone",SLE,-,-,G,V,FI,C,1360
2000,"Sierra Leone",SLE,-,-,G,V,FA,P,373
2000,"Sierra Leone",SLE,-,-,U,V,FI,C,19
2000,"Sierra Leone",SLE,-,-,G,V,AR,P,67
2000,"Sierra Leone",SLE,-,-,G,V,NA,P,1000
2000,"Sierra Leone",SLE,-,-,G,V,RA,P,67
2000,"Sierra Leone",SLE,-,-,G,V,EO,C,361
2000,"Sierra Leone",SLE,-,-,G,V,IN,C,499
2000,"San Marino",SMR,-,-,G,V,EO,C,5
2000,"Solomon Islands",SLB,-,-,G,V,FI,C,19
2000,"Solomon Islands",SLB,-,-,G,V,FI,P,5
2000,Somalia,SOM,-,-,U,V,FI,C,264
2000,Somalia,SOM,-,-,U,V,FI,P,2830
2000,Somalia,SOM,-,-,G,V,FI,P,6976
2000,Somalia,SOM,-,-,G,V,AR,C,15
2000,Somalia,SOM,-,-,G,V,FI,C,5051
2000,Somalia,SOM,-,-,G,V,FA,P,256
2000,Somalia,SOM,-,-,G,V,NA,P,398
2000,Somalia,SOM,-,-,G,V,RA,P,15
2000,Somalia,SOM,-,-,G,V,EO,C,1768
2000,Somalia,SOM,-,-,G,V,IN,C,2364
2000,Spain,ESP,-,-,G,V,FI,P,12
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,V,FI,C,6458
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,V,AR,C,111
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,V,FA,P,3903
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,V,FI,P,24689
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,U,V,FI,P,225
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,V,AR,P,882
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,V,NA,P,11121
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,V,RA,P,16925
2000,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,V,EO,C,91
2000,"Viet Nam",VNM,-,-,G,V,AR,C,138
2000,"Viet Nam",VNM,-,-,G,V,FI,C,738
2000,"Viet Nam",VNM,-,-,G,V,FA,P,18
2000,"Viet Nam",VNM,-,-,G,V,FI,P,744
2000,"Viet Nam",VNM,-,-,U,V,FI,P,165
2000,"Viet Nam",VNM,-,-,G,V,NA,P,2332
2000,"Viet Nam",VNM,-,-,G,V,RA,P,438
2000,"Viet Nam",VNM,-,-,G,V,EO,C,463
2000,"Viet Nam",VNM,-,-,G,V,IN,C,22
2000,Stateless,XXA,-,-,G,V,FI,C,101
2000,Stateless,XXA,-,-,G,V,FA,P,208
2000,Stateless,XXA,-,-,G,V,FI,P,1675
2000,Stateless,XXA,-,-,G,V,AR,C,5
2000,Stateless,XXA,-,-,G,V,NA,P,2151
2000,Stateless,XXA,-,-,G,V,RA,P,144
2000,Stateless,XXA,-,-,U,V,FI,P,28
2000,Stateless,XXA,-,-,G,V,EO,C,78
2000,Stateless,XXA,-,-,G,V,IN,C,101
2000,"Saint Kitts and Nevis",KNA,-,-,G,V,EO,C,5
2000,"Sao Tome and Principe",STP,-,-,U,V,FI,P,5
2000,Sudan,SDN,-,-,U,V,FI,P,15961
2000,Sudan,SDN,-,-,G,V,AR,C,10
2000,Sudan,SDN,-,-,G,V,FI,C,467
2000,Sudan,SDN,-,-,G,V,FA,P,80
2000,Sudan,SDN,-,-,G,V,FI,P,3312
2000,Sudan,SDN,-,-,U,V,FI,C,310
2000,Sudan,SDN,-,-,G,V,NA,P,156
2000,Sudan,SDN,-,-,G,V,RA,P,53
2000,Sudan,SDN,-,-,G,V,EO,C,230
2000,Sudan,SDN,-,-,G,V,IN,C,560
2000,Suriname,SUR,-,-,G,V,FI,P,10
2000,Suriname,SUR,-,-,G,V,EO,C,36
2000,Slovakia,SVK,-,-,G,V,FA,P,20
2000,Slovakia,SVK,-,-,G,V,FI,P,3614
2000,Slovakia,SVK,-,-,G,V,AR,C,509
2000,Slovakia,SVK,-,-,G,V,FI,C,723
2000,Slovakia,SVK,-,-,G,V,NA,P,188
2000,Slovakia,SVK,-,-,G,V,RA,P,159
2000,Slovakia,SVK,-,-,G,V,EO,C,13
2000,Slovenia,SVN,-,-,G,V,FI,C,10
2000,Slovenia,SVN,-,-,G,V,FI,P,20
2000,Slovenia,SVN,-,-,G,V,RA,P,15
2000,Slovenia,SVN,-,-,G,V,EO,C,5
2000,Eswatini,SWZ,-,-,G,V,FI,P,10
2000,Sweden,SWE,-,-,G,V,FI,P,5
2000,Sweden,SWE,-,-,G,V,EO,C,5
2000,Switzerland,CHE,-,-,G,V,NA,P,5
2000,Switzerland,CHE,-,-,G,V,EO,C,5
2000,"Syrian Arab Rep.",SYR,-,-,U,V,FI,P,374
2000,"Syrian Arab Rep.",SYR,-,-,G,V,AR,C,52
2000,"Syrian Arab Rep.",SYR,-,-,G,V,FI,C,71
2000,"Syrian Arab Rep.",SYR,-,-,G,V,FA,P,209
2000,"Syrian Arab Rep.",SYR,-,-,G,V,FI,P,2242
2000,"Syrian Arab Rep.",SYR,-,-,G,V,NA,P,2641
2000,"Syrian Arab Rep.",SYR,-,-,G,V,RA,P,428
2000,"Syrian Arab Rep.",SYR,-,-,G,V,EO,C,91
2000,"Syrian Arab Rep.",SYR,-,-,G,V,IN,C,32
2000,"United Rep. of Tanzania",TZA,-,-,U,V,FI,P,15
2000,"United Rep. of Tanzania",TZA,-,-,G,V,AR,C,5
2000,"United Rep. of Tanzania",TZA,-,-,G,V,FI,C,75
2000,"United Rep. of Tanzania",TZA,-,-,G,V,FI,P,282
2000,"United Rep. of Tanzania",TZA,-,-,G,V,EO,C,14
2000,Thailand,THA,-,-,G,V,AR,C,137
2000,Thailand,THA,-,-,G,V,FI,C,169
2000,Thailand,THA,-,-,G,V,FI,P,25
2000,Thailand,THA,-,-,G,V,NA,P,5
2000,Thailand,THA,-,-,G,V,EO,C,34
2000,Tajikistan,TJK,-,-,G,V,FA,P,17
2000,Tajikistan,TJK,-,-,G,V,FI,P,1921
2000,Tajikistan,TJK,-,-,G,V,FI,C,5
2000,Tajikistan,TJK,-,-,G,V,NA,P,26
2000,Tajikistan,TJK,-,-,G,V,RA,P,13
2000,Tajikistan,TJK,-,-,U,V,FI,P,88
2000,Tajikistan,TJK,-,-,G,V,EO,C,10
2000,Turkmenistan,TKM,-,-,G,V,FI,P,15
2000,Turkmenistan,TKM,-,-,G,V,FI,C,5
2000,Turkmenistan,TKM,-,-,G,V,NA,P,5
2000,Turkmenistan,TKM,-,-,G,V,EO,C,10
2000,Timor-Leste,TLS,-,-,G,V,AR,C,5
2000,Togo,TGO,-,-,G,V,FA,P,26
2000,Togo,TGO,-,-,G,V,FI,P,1732
2000,Togo,TGO,-,-,U,V,FI,P,5
2000,Togo,TGO,-,-,G,V,NA,P,751
2000,Togo,TGO,-,-,G,V,RA,P,379
2000,Togo,TGO,-,-,G,V,EO,C,65
2000,Togo,TGO,-,-,G,V,IN,C,105
2000,Tonga,TON,-,-,G,V,AR,C,19
2000,Tonga,TON,-,-,G,V,FI,C,25
2000,Tonga,TON,-,-,G,V,EO,C,5
2000,"Trinidad and Tobago",TTO,-,-,G,V,FI,P,55
2000,"Trinidad and Tobago",TTO,-,-,G,V,EO,C,39
2000,Tunisia,TUN,-,-,G,V,AR,C,5
2000,Tunisia,TUN,-,-,G,V,FI,C,22
2000,Tunisia,TUN,-,-,G,V,FA,P,45
2000,Tunisia,TUN,-,-,G,V,FI,P,455
2000,Tunisia,TUN,-,-,G,V,NA,P,241
2000,Tunisia,TUN,-,-,G,V,RA,P,46
2000,Tunisia,TUN,-,-,U,V,FI,C,28
2000,Tunisia,TUN,-,-,U,V,FI,P,5
2000,Tunisia,TUN,-,-,G,V,EO,C,20
2000,Turkey,TUR,-,-,G,V,FI,C,4230
2000,Turkey,TUR,-,-,G,V,AR,C,75
2000,Turkey,TUR,-,-,G,V,FA,P,4654
2000,Turkey,TUR,-,-,U,V,FI,P,35
2000,Turkey,TUR,-,-,G,V,FI,P,11695
2000,Turkey,TUR,-,-,G,V,AR,P,1850
2000,Turkey,TUR,-,-,G,V,NA,P,8968
2000,Turkey,TUR,-,-,G,V,RA,P,5387
2000,Turkey,TUR,-,-,G,V,EO,C,52
2000,Turkey,TUR,-,-,G,V,IN,C,69
2000,"United Arab Emirates",ARE,-,-,G,V,FI,P,10
2000,Uganda,UGA,-,-,G,V,FI,C,750
2000,Uganda,UGA,-,-,G,V,FA,P,73
2000,Uganda,UGA,-,-,G,V,FI,P,296
2000,Uganda,UGA,-,-,U,V,FI,C,10
2000,Uganda,UGA,-,-,G,V,NA,P,41
2000,Uganda,UGA,-,-,G,V,RA,P,12
2000,Uganda,UGA,-,-,U,V,FI,P,85
2000,Uganda,UGA,-,-,G,V,EO,C,145
2000,Uganda,UGA,-,-,G,V,IN,C,237
2000,"Unknown ",,-,-,G,V,FI,C,11806
2000,"Unknown ",,-,-,G,V,FA,P,135
2000,"Unknown ",,-,-,G,V,FI,P,3118
2000,"Unknown ",,-,-,U,V,FI,P,805
2000,"Unknown ",,-,-,G,V,AR,C,46195
2000,"Unknown ",,-,-,G,V,AR,P,19623
2000,"Unknown ",,-,-,G,V,JR,C,1920
2000,"Unknown ",,-,-,G,V,NA,P,987
2000,"Unknown ",,-,-,G,V,RA,P,46
2000,"Unknown ",,-,-,U,V,FI,C,5
2000,"Unknown ",,-,-,U,V,AR,P,32
2000,"Unknown ",,-,-,G,V,EO,C,929
2000,"Unknown ",,-,-,G,V,IN,C,1426
2000,Ukraine,UKR,-,-,G,V,FI,P,4117
2000,Ukraine,UKR,-,-,G,V,AR,C,276
2000,Ukraine,UKR,-,-,G,V,FI,C,2101
2000,Ukraine,UKR,-,-,G,V,FA,P,112
2000,Ukraine,UKR,-,-,U,V,FI,P,10
2000,Ukraine,UKR,-,-,G,V,AR,P,371
2000,Ukraine,UKR,-,-,G,V,NA,P,512
2000,Ukraine,UKR,-,-,G,V,RA,P,128
2000,Ukraine,UKR,-,-,G,V,EO,C,235
2000,Ukraine,UKR,-,-,G,V,IN,C,199
2000,Uruguay,URY,-,-,G,V,AR,C,5
2000,Uruguay,URY,-,-,G,V,FI,C,10
2000,Uruguay,URY,-,-,G,V,FI,P,157
2000,Uruguay,URY,-,-,G,V,EO,C,16
2000,"United States of America",USA,-,-,G,V,FI,C,10
2000,"United States of America",USA,-,-,G,V,FI,P,125
2000,"United States of America",USA,-,-,U,V,FI,P,5
2000,Uzbekistan,UZB,-,-,G,V,FI,C,20
2000,Uzbekistan,UZB,-,-,G,V,FA,P,18
2000,Uzbekistan,UZB,-,-,G,V,FI,P,1277
2000,Uzbekistan,UZB,-,-,G,V,AR,C,5
2000,Uzbekistan,UZB,-,-,G,V,NA,P,64
2000,Uzbekistan,UZB,-,-,U,V,FI,P,13
2000,Uzbekistan,UZB,-,-,G,V,EO,C,52
2000,Uzbekistan,UZB,-,-,G,V,IN,C,121
2000,"Saint Vincent and the Grenadines",VCT,-,-,G,V,FI,P,96
2000,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,V,FI,P,118
2000,"Venezuela (Bolivarian Republic of)",VEN,-,-,U,V,FI,P,18
2000,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,V,EO,C,39
2000,Samoa,WSM,-,-,G,V,AR,C,5
2000,Samoa,WSM,-,-,G,V,FI,C,5
2000,"Western Sahara",ESH,-,-,G,V,FI,P,10
2000,Yemen,YEM,-,-,U,V,FI,P,78
