code,description,unit,name,short_unit,source_id,id,dataset_id
npopul751f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 75 to 79 age group.",,"Population (population, female, 75 to 79) [npopul751f]",,0,1040,0
npopul751i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 75 to 79 age group.",,"Population (population, individuals, 75 to 79) [npopul751i]",,0,1041,0
npopul751m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 75 to 79 age group.",,"Population (population, male, 75 to 79) [npopul751m]",,0,1042,0
npopul801f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 80 to 84 age group.",,"Population (population, female, 80 to 84) [npopul801f]",,0,1043,0
npopul801i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 80 to 84 age group.",,"Population (population, individuals, 80 to 84) [npopul801i]",,0,1044,0
npopul801m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 80 to 84 age group.",,"Population (population, male, 80 to 84) [npopul801m]",,0,1045,0
npopul802f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 80 to 89 age group.",,"Population (population, female, 80 to 89) [npopul802f]",,0,1046,0
npopul802i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 80 to 89 age group.",,"Population (population, individuals, 80 to 89) [npopul802i]",,0,1047,0
npopul802m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 80 to 89 age group.",,"Population (population, male, 80 to 89) [npopul802m]",,0,1048,0
npopul851f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 85 to 89 age group.",,"Population (population, female, 85 to 89) [npopul851f]",,0,1049,0
npopul851i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 85 to 89 age group.",,"Population (population, individuals, 85 to 89) [npopul851i]",,0,1050,0
npopul851m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 85 to 89 age group.",,"Population (population, male, 85 to 89) [npopul851m]",,0,1051,0
npopul901f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 90 to 94 age group.",,"Population (population, female, 90 to 94) [npopul901f]",,0,1052,0
npopul901i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 90 to 94 age group.",,"Population (population, individuals, 90 to 94) [npopul901i]",,0,1053,0
npopul901m,"Number of individuals in a group.
The population looked at is comprised of male individuals only.
The population is comprised of individuals of in the 90 to 94 age group.",,"Population (population, male, 90 to 94) [npopul901m]",,0,1054,0
npopul902f,"Number of individuals in a group.
The population looked at is comprised of female individuals only.
The population is comprised of individuals of in the 90 to 99 age group.",,"Population (population, female, 90 to 99) [npopul902f]",,0,1055,0
npopul902i,"Number of individuals in a group.
The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.
The population is comprised of individuals of in the 90 to 99 age group.",,"Population (population, individuals, 90 to 99) [npopul902i]",,0,1056,0
