name,unit,dataset_id,id
DHS: Gross attendance rate. Post Secondary. Quintile 1,,1,363
DHS: Gross attendance rate. Post Secondary. Quintile 2,,1,364
DHS: Gross attendance rate. Post Secondary. Quintile 3,,1,365
DHS: Gross attendance rate. Post Secondary. Quintile 4,,1,366
DHS: Gross attendance rate. Post Secondary. Quintile 5,,1,367
DHS: Gross attendance rate. Post Secondary. Rural,,1,368
DHS: Gross attendance rate. Post Secondary. Urban,,1,369
DHS: Net attendance rate. Primary,,1,370
DHS: Net attendance rate. Primary. Female,,1,371
DHS: Net attendance rate. Primary. Male,,1,372
DHS: Net attendance rate. Primary. Quintile 1,,1,373
DHS: Net attendance rate. Primary. Quintile 2,,1,374
DHS: Net attendance rate. Primary. Quintile 3,,1,375
DHS: Net attendance rate. Primary. Quintile 4,,1,376
DHS: Net attendance rate. Primary. Quintile 5,,1,377
DHS: Net attendance rate. Primary. Rural,,1,378
DHS: Net attendance rate. Primary. Urban,,1,379
DHS: Net attendance rate. Secondary,,1,380
DHS: Net attendance rate. Secondary. Female,,1,381
DHS: Net attendance rate. Secondary. Male,,1,382
DHS: Net attendance rate. Secondary. Quintile 1,,1,383
DHS: Net attendance rate. Secondary. Quintile 2,,1,384
DHS: Net attendance rate. Secondary. Quintile 3,,1,385
DHS: Net attendance rate. Secondary. Quintile 4,,1,386
DHS: Net attendance rate. Secondary. Quintile 5,,1,387
DHS: Net attendance rate. Secondary. Rural,,1,388
DHS: Net attendance rate. Secondary. Urban,,1,389
DHS: Net intake rate for the first grade of primary education,,1,390
DHS: Net intake rate for the first grade of primary education. Female,,1,391
DHS: Net intake rate for the first grade of primary education. Male,,1,392
DHS: Net intake rate for the first grade of primary education. Quintile 1,,1,393
DHS: Net intake rate for the first grade of primary education. Quintile 2,,1,394
DHS: Net intake rate for the first grade of primary education. Quintile 3,,1,395
DHS: Net intake rate for the first grade of primary education. Quintile 4,,1,396
DHS: Net intake rate for the first grade of primary education. Quintile 5,,1,397
DHS: Net intake rate for the first grade of primary education. Rural,,1,398
DHS: Net intake rate for the first grade of primary education. Urban,,1,399
DHS: Proportion of out-of-school. Primary,,1,400
DHS: Proportion of out-of-school. Primary. Female,,1,401
DHS: Proportion of out-of-school. Primary. Male,,1,402
DHS: Proportion of out-of-school. Primary. Quintile 1,,1,403
DHS: Proportion of out-of-school. Primary. Quintile 2,,1,404
DHS: Proportion of out-of-school. Primary. Quintile 3,,1,405
DHS: Proportion of out-of-school. Primary. Quintile 4,,1,406
DHS: Proportion of out-of-school. Primary. Quintile 5,,1,407
DHS: Proportion of out-of-school. Primary. Rural,,1,408
DHS: Proportion of out-of-school. Primary. Urban,,1,409
DHS: Typology of out-of-school children. Primary. Dropped out,,1,410
DHS: Typology of out-of-school children. Primary. Dropped out. Female,,1,411
DHS: Typology of out-of-school children. Primary. Dropped out. Male,,1,412
DHS: Typology of out-of-school children. Primary. Dropped out. Quintile 1,,1,413
DHS: Typology of out-of-school children. Primary. Dropped out. Quintile 2,,1,414
DHS: Typology of out-of-school children. Primary. Dropped out. Quintile 3,,1,415
DHS: Typology of out-of-school children. Primary. Dropped out. Quintile 4,,1,416
DHS: Typology of out-of-school children. Primary. Dropped out. Quintile 5,,1,417
DHS: Typology of out-of-school children. Primary. Dropped out. Rural,,1,418
DHS: Typology of out-of-school children. Primary. Dropped out. Urban,,1,419
DHS: Typology of out-of-school children. Primary. Late entry,,1,420
DHS: Typology of out-of-school children. Primary. Late entry. Female,,1,421
DHS: Typology of out-of-school children. Primary. Late entry. Male,,1,422
DHS: Typology of out-of-school children. Primary. Late entry. Quintile 1,,1,423
DHS: Typology of out-of-school children. Primary. Late entry. Quintile 2,,1,424
DHS: Typology of out-of-school children. Primary. Late entry. Quintile 3,,1,425
DHS: Typology of out-of-school children. Primary. Late entry. Quintile 4,,1,426
DHS: Typology of out-of-school children. Primary. Late entry. Quintile 5,,1,427
DHS: Typology of out-of-school children. Primary. Late entry. Rural,,1,428
DHS: Typology of out-of-school children. Primary. Late entry. Urban,,1,429
DHS: Typology of out-of-school children. Primary. Never in school,,1,430
DHS: Typology of out-of-school children. Primary. Never in school. Female,,1,431
DHS: Typology of out-of-school children. Primary. Never in school. Male,,1,432
DHS: Typology of out-of-school children. Primary. Never in school. Quintile 1,,1,433
DHS: Typology of out-of-school children. Primary. Never in school. Quintile 2,,1,434
DHS: Typology of out-of-school children. Primary. Never in school. Quintile 3,,1,435
DHS: Typology of out-of-school children. Primary. Never in school. Quintile 4,,1,436
DHS: Typology of out-of-school children. Primary. Never in school. Quintile 5,,1,437
DHS: Typology of out-of-school children. Primary. Never in school. Rural,,1,438
DHS: Typology of out-of-school children. Primary. Never in school. Urban,,1,439
DHS: Primary completion rate,,1,440
DHS: Primary completion rate. Female,,1,441
DHS: Primary completion rate. Male,,1,442
DHS: Primary completion rate. Quintile 1,,1,443
DHS: Primary completion rate. Quintile 2,,1,444
DHS: Primary completion rate. Quintile 3,,1,445
DHS: Primary completion rate. Quintile 4,,1,446
DHS: Primary completion rate. Quintile 5,,1,447
DHS: Primary completion rate. Rural,,1,448
DHS: Primary completion rate. Urban,,1,449
DHS: Secondary completion rate,,1,450
DHS: Secondary completion rate. Female,,1,451
DHS: Secondary completion rate. Male,,1,452
DHS: Secondary completion rate. Quintile 1,,1,453
DHS: Secondary completion rate. Quintile 2,,1,454
DHS: Secondary completion rate. Quintile 3,,1,455
DHS: Secondary completion rate. Quintile 4,,1,456
DHS: Secondary completion rate. Quintile 5,,1,457
DHS: Secondary completion rate. Rural,,1,458
DHS: Secondary completion rate. Urban,,1,459
DHS: Transition rate. Primary to Secondary,,1,460
DHS: Transition rate. Primary to Secondary. Female,,1,461
DHS: Transition rate. Primary to Secondary. Male,,1,462
DHS: Transition rate. Primary to Secondary. Quintile 1,,1,463
DHS: Transition rate. Primary to Secondary. Quintile 2,,1,464
DHS: Transition rate. Primary to Secondary. Quintile 3,,1,465
DHS: Transition rate. Primary to Secondary. Quintile 4,,1,466
DHS: Transition rate. Primary to Secondary. Quintile 5,,1,467
DHS: Transition rate. Primary to Secondary. Rural,,1,468
DHS: Transition rate. Primary to Secondary. Urban,,1,469
DHS: Average years of schooling by age group. Age 15-19,,1,470
DHS: Average years of schooling by age group. Age 15-19. Female,,1,471
DHS: Average years of schooling by age group. Age 15-19. Male,,1,472
DHS: Average years of schooling by age group. Age 15-19. Quintile 1,,1,473
DHS: Average years of schooling by age group. Age 15-19. Quintile 2,,1,474
DHS: Average years of schooling by age group. Age 15-19. Quintile 3,,1,475
DHS: Average years of schooling by age group. Age 15-19. Quintile 4,,1,476
DHS: Average years of schooling by age group. Age 15-19. Quintile 5,,1,477
DHS: Average years of schooling by age group. Age 15-19. Rural,,1,478
DHS: Average years of schooling by age group. Age 15-19. Urban,,1,479
DHS: Gini coefficient of average years of schooling. Age 15+,,1,480
DHS: Gini coefficient of average years of schooling. Age 15+. Female,,1,481
DHS: Gini coefficient of average years of schooling. Age 15+. Male,,1,482
DHS: Gini coefficient of average years of schooling. Age 15+. Quintile 1,,1,483
DHS: Gini coefficient of average years of schooling. Age 15+. Quintile 2,,1,484
DHS: Gini coefficient of average years of schooling. Age 15+. Quintile 3,,1,485
DHS: Gini coefficient of average years of schooling. Age 15+. Quintile 4,,1,486
DHS: Gini coefficient of average years of schooling. Age 15+. Quintile 5,,1,487
DHS: Gini coefficient of average years of schooling. Age 15+. Rural,,1,488
DHS: Gini coefficient of average years of schooling. Age 15+. Urban,,1,489
MICS: Gross attendance rate. Post Secondary,,1,490
MICS: Gross attendance rate. Post Secondary. Female,,1,491
MICS: Gross attendance rate. Post Secondary. Male,,1,492
MICS: Gross attendance rate. Post Secondary. Quintile 1,,1,493
MICS: Gross attendance rate. Post Secondary. Quintile 2,,1,494
MICS: Gross attendance rate. Post Secondary. Quintile 3,,1,495
MICS: Gross attendance rate. Post Secondary. Quintile 4,,1,496
MICS: Gross attendance rate. Post Secondary. Quintile 5,,1,497
MICS: Gross attendance rate. Post Secondary. Rural,,1,498
MICS: Gross attendance rate. Post Secondary. Urban,,1,499
MICS: Net attendance rate. Primary,,1,500
MICS: Net attendance rate. Primary. Female,,1,501
MICS: Net attendance rate. Primary. Male,,1,502
MICS: Net attendance rate. Primary. Quintile 1,,1,503
MICS: Net attendance rate. Primary. Quintile 2,,1,504
MICS: Net attendance rate. Primary. Quintile 3,,1,505
MICS: Net attendance rate. Primary. Quintile 4,,1,506
MICS: Net attendance rate. Primary. Quintile 5,,1,507
MICS: Net attendance rate. Primary. Rural,,1,508
MICS: Net attendance rate. Primary. Urban,,1,509
MICS: Net attendance rate. Secondary,,1,510
MICS: Net attendance rate. Secondary. Female,,1,511
MICS: Net attendance rate. Secondary. Male,,1,512
MICS: Net attendance rate. Secondary. Quintile 1,,1,513
MICS: Net attendance rate. Secondary. Quintile 2,,1,514
MICS: Net attendance rate. Secondary. Quintile 3,,1,515
MICS: Net attendance rate. Secondary. Quintile 4,,1,516
MICS: Net attendance rate. Secondary. Quintile 5,,1,517
MICS: Net attendance rate. Secondary. Rural,,1,518
MICS: Net attendance rate. Secondary. Urban,,1,519
MICS: Proportion of out-of-school. Primary,,1,520
MICS: Proportion of out-of-school. Primary. Female,,1,521
MICS: Proportion of out-of-school. Primary. Male,,1,522
MICS: Proportion of out-of-school. Primary. Quintile 1,,1,523
MICS: Proportion of out-of-school. Primary. Quintile 2,,1,524
MICS: Proportion of out-of-school. Primary. Quintile 3,,1,525
MICS: Proportion of out-of-school. Primary. Quintile 4,,1,526
MICS: Proportion of out-of-school. Primary. Quintile 5,,1,527
MICS: Proportion of out-of-school. Primary. Rural,,1,528
MICS: Proportion of out-of-school. Primary. Urban,,1,529
MICS: Typology of out-of-school children. Primary. Dropped out,,1,530
MICS: Typology of out-of-school children. Primary. Dropped out. Female,,1,531
MICS: Typology of out-of-school children. Primary. Dropped out. Male,,1,532
MICS: Typology of out-of-school children. Primary. Dropped out. Quintile 1,,1,533
MICS: Typology of out-of-school children. Primary. Dropped out. Quintile 2,,1,534
MICS: Typology of out-of-school children. Primary. Dropped out. Quintile 3,,1,535
MICS: Typology of out-of-school children. Primary. Dropped out. Quintile 4,,1,536
MICS: Typology of out-of-school children. Primary. Dropped out. Quintile 5,,1,537
MICS: Typology of out-of-school children. Primary. Dropped out. Rural,,1,538
MICS: Typology of out-of-school children. Primary. Dropped out. Urban,,1,539
MICS: Typology of out-of-school children. Primary. Late entry,,1,540
MICS: Typology of out-of-school children. Primary. Late entry. Female,,1,541
MICS: Typology of out-of-school children. Primary. Late entry. Male,,1,542
MICS: Typology of out-of-school children. Primary. Late entry. Quintile 1,,1,543
MICS: Typology of out-of-school children. Primary. Late entry. Quintile 2,,1,544
MICS: Typology of out-of-school children. Primary. Late entry. Quintile 3,,1,545
MICS: Typology of out-of-school children. Primary. Late entry. Quintile 4,,1,546
MICS: Typology of out-of-school children. Primary. Late entry. Quintile 5,,1,547
MICS: Typology of out-of-school children. Primary. Late entry. Rural,,1,548
MICS: Typology of out-of-school children. Primary. Late entry. Urban,,1,549
MICS: Typology of out-of-school children. Primary. Never in school,,1,550
