id,code,name,description,unit,short_unit,dataset_id,source_id
115,BAR.PRM.ICMP.6569.ZS,Barro-Lee: Percentage of population age 65-69 with primary schooling. Total (Incomplete and Completed Primary),"Percentage of population age 65-69 with primary schooling. Total (Incomplete and Completed Primary)
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",%,%,0,0
116,BAR.PRM.ICMP.7074.FE.ZS,Barro-Lee: Percentage of female population age 70-74 with primary schooling. Total (Incomplete and Completed Primary),"Percentage of female population age 70-74 with primary schooling. Total (Incomplete and Completed Primary)
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",%,%,0,0
117,BAR.PRM.ICMP.7074.ZS,Barro-Lee: Percentage of population age 70-74 with primary schooling. Total (Incomplete and Completed Primary),"Percentage of population age 70-74 with primary schooling. Total (Incomplete and Completed Primary)
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",%,%,0,0
118,BAR.PRM.ICMP.75UP.FE.ZS,Barro-Lee: Percentage of female population age 75+ with primary schooling. Total (Incomplete and Completed Primary),"Percentage of female population age 75+ with primary schooling. Total (Incomplete and Completed Primary)
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",%,%,0,0
119,BAR.PRM.ICMP.75UP.ZS,Barro-Lee: Percentage of population age 75+ with primary schooling. Total (Incomplete and Completed Primary),"Percentage of population age 75+ with primary schooling. Total (Incomplete and Completed Primary)
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",%,%,0,0
120,BAR.PRM.SCHL.1519,"Barro-Lee: Average years of primary schooling, age 15-19, total","Average years of primary schooling, 15-19, total is the average years of primary education completed among people age 15-19.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
121,BAR.PRM.SCHL.1519.FE,"Barro-Lee: Average years of primary schooling, age 15-19, female","Average years of primary schooling, 15-19, female is the average years of primary education completed among females age 15-19.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
122,BAR.PRM.SCHL.15UP,"Barro-Lee: Average years of primary schooling, age 15+, total","Average years of primary schooling, 15+, total is the average years of primary education completed among people over age 15.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
123,BAR.PRM.SCHL.15UP.FE,"Barro-Lee: Average years of primary schooling, age 15+, female","Average years of primary schooling, 15+, female is the average years of primary education completed among females over age 15.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
124,BAR.PRM.SCHL.2024,"Barro-Lee: Average years of primary schooling, age 20-24, total","Average years of primary schooling, 20-24, total is the average years of primary education completed among people age 20-24.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
125,BAR.PRM.SCHL.2024.FE,"Barro-Lee: Average years of primary schooling, age 20-24, female","Average years of primary schooling, 20-24, female is the average years of primary education completed among females age 20-24.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
126,BAR.PRM.SCHL.2529,"Barro-Lee: Average years of primary schooling, age 25-29, total","Average years of primary schooling, 25-29, total is the average years of primary education completed among people age 25-29.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
127,BAR.PRM.SCHL.2529.FE,"Barro-Lee: Average years of primary schooling, age 25-29, female","Average years of primary schooling, 25-29, female is the average years of primary education completed among females age 25-29.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
128,BAR.PRM.SCHL.25UP,"Barro-Lee: Average years of primary schooling, age 25+, total","Average years of primary schooling, 25+, total is the average years of primary education completed among people over age 25.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
129,BAR.PRM.SCHL.25UP.FE,"Barro-Lee: Average years of primary schooling, age 25+, female","Average years of primary schooling, 25+, female is the average years of primary education completed among females over age 25.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
130,BAR.PRM.SCHL.3034,"Barro-Lee: Average years of primary schooling, age 30-34, total","Average years of primary schooling, 30-34, total is the average years of primary education completed among people age 30-34.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
131,BAR.PRM.SCHL.3034.FE,"Barro-Lee: Average years of primary schooling, age 30-34, female","Average years of primary schooling, 30-34, female is the average years of primary education completed among females age 30-34.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
132,BAR.PRM.SCHL.3539,"Barro-Lee: Average years of primary schooling, age 35-39, total","Average years of primary schooling, 35-39, total is the average years of primary education completed among people age 35-39.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
133,BAR.PRM.SCHL.3539.FE,"Barro-Lee: Average years of primary schooling, age 35-39, female","Average years of primary schooling, 35-39, female is the average years of primary education completed among females age 35-39.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
134,BAR.PRM.SCHL.4044,"Barro-Lee: Average years of primary schooling, age 40-44, total","Average years of primary schooling, 40-44, total is the average years of primary education completed among people age 40-44.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
135,BAR.PRM.SCHL.4044.FE,"Barro-Lee: Average years of primary schooling, age 40-44, female","Average years of primary schooling, 40-44, female is the average years of primary education completed among females age 40-44.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
136,BAR.PRM.SCHL.4549,"Barro-Lee: Average years of primary schooling, age 45-49, total","Average years of primary schooling, 45-49, total is the average years of primary education completed among people age 45-49.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
137,BAR.PRM.SCHL.4549.FE,"Barro-Lee: Average years of primary schooling, age 45-49, female","Average years of primary schooling, 45-49, female is the average years of primary education completed among females age 45-49.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
138,BAR.PRM.SCHL.5054,"Barro-Lee: Average years of primary schooling, age 50-54, total","Average years of primary schooling, 50-54, total is the average years of primary education completed among people age 50-54.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
139,BAR.PRM.SCHL.5054.FE,"Barro-Lee: Average years of primary schooling, age 50-54, female","Average years of primary schooling, 50-54, female is the average years of primary education completed among females age 50-54.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
140,BAR.PRM.SCHL.5559,"Barro-Lee: Average years of primary schooling, age 55-59, total","Average years of primary schooling, 55-59, total is the average years of primary education completed among people age 55-59.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
141,BAR.PRM.SCHL.5559.FE,"Barro-Lee: Average years of primary schooling, age 55-59, female","Average years of primary schooling, 55-59, female is the average years of primary education completed among females age 55-59.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
142,BAR.PRM.SCHL.6064,"Barro-Lee: Average years of primary schooling, age 60-64, total","Average years of primary schooling, 60-64, total is the average years of primary education completed among people age 60-64.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
143,BAR.PRM.SCHL.6064.FE,"Barro-Lee: Average years of primary schooling, age 60-64, female","Average years of primary schooling, 60-64, female is the average years of primary education completed among females age 60-64.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
144,BAR.PRM.SCHL.6569,"Barro-Lee: Average years of primary schooling, age 65-69, total","Average years of primary schooling, 65-69, total is the average years of primary education completed among people age 65-69.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
145,BAR.PRM.SCHL.6569.FE,"Barro-Lee: Average years of primary schooling, age 65-69, female","Average years of primary schooling, 65-69, female is the average years of primary education completed among females age 65-69.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
146,BAR.PRM.SCHL.7074,"Barro-Lee: Average years of primary schooling, age 70-74, total","Average years of primary schooling, 70-74, total is the average years of primary education completed among people age 70-74.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
147,BAR.PRM.SCHL.7074.FE,"Barro-Lee: Average years of primary schooling, age 70-74, female","Average years of primary schooling, 70-74, female is the average years of primary education completed among females age 70-74.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
148,BAR.PRM.SCHL.75UP,"Barro-Lee: Average years of primary schooling, age 75+, total","Average years of primary schooling, 75+, total is the average years of primary education completed among people over age 75.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
149,BAR.PRM.SCHL.75UP.FE,"Barro-Lee: Average years of primary schooling, age 75+, female","Average years of primary schooling, 75+, female is the average years of primary education completed among females over age 75.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
150,BAR.SCHL.1519,"Barro-Lee: Average years of total schooling, age 15-19, total","Average years of total schooling, 15-19, total is the average years of education completed among people age 15-19.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
151,BAR.SCHL.1519.FE,"Barro-Lee: Average years of total schooling, age 15-19, female","Average years of total schooling, 15-19, female is the average years of education completed among females age 15-19.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
152,BAR.SCHL.15UP,"Barro-Lee: Average years of total schooling, age 15+, total","Average years of total schooling, 15+, total is the average years of education completed among people over age 15.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
153,BAR.SCHL.15UP.FE,"Barro-Lee: Average years of total schooling, age 15+, female","Average years of total schooling, 15+, female is the average years of education completed among females over age 15.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
154,BAR.SCHL.2024,"Barro-Lee: Average years of total schooling, age 20-24, total","Average years of total schooling, 20-24, total is the average years of education completed among people age 20-24.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
155,BAR.SCHL.2024.FE,"Barro-Lee: Average years of total schooling, age 20-24, female","Average years of total schooling, 20-24, female is the average years of education completed among females age 20-24.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
156,BAR.SCHL.2529,"Barro-Lee: Average years of total schooling, age 25-29, total","Average years of total schooling, 25-29, total is the average years of education completed among people age 25-29.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
157,BAR.SCHL.2529.FE,"Barro-Lee: Average years of total schooling, age 25-29, female","Average years of total schooling, 25-29, female is the average years of education completed among females age 25-29.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
158,BAR.SCHL.25UP,"Barro-Lee: Average years of total schooling, age 25+, total","Average years of total schooling, 25+, total is the average years of education completed among people over age 25.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
159,BAR.SCHL.25UP.FE,"Barro-Lee: Average years of total schooling, age 25+, female","Average years of total schooling, 25+, female is the average years of education completed among females over age 25.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
160,BAR.SCHL.3034,"Barro-Lee: Average years of total schooling, age 30-34, total","Average years of total schooling, 30-34, total is the average years of education completed among people age 30-34.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
161,BAR.SCHL.3034.FE,"Barro-Lee: Average years of total schooling, age 30-34, female","Average years of total schooling, 30-34, female is the average years of education completed among females age 30-34.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
162,BAR.SCHL.3539,"Barro-Lee: Average years of total schooling, age 35-39, total","Average years of total schooling, 35-39, total is the average years of education completed among people age 35-39.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
163,BAR.SCHL.3539.FE,"Barro-Lee: Average years of total schooling, age 35-39, female","Average years of total schooling, 35-39, female is the average years of education completed among females age 35-39.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
164,BAR.SCHL.4044,"Barro-Lee: Average years of total schooling, age 40-44, total","Average years of total schooling, 40-44, total is the average years of education completed among people age 40-44.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
165,BAR.SCHL.4044.FE,"Barro-Lee: Average years of total schooling, age 40-44, female","Average years of total schooling, 40-44, female is the average years of education completed among females age 40-44.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
166,BAR.SCHL.4549,"Barro-Lee: Average years of total schooling, age 45-49, total","Average years of total schooling, 45-49, total is the average years of education completed among people age 45-49.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
167,BAR.SCHL.4549.FE,"Barro-Lee: Average years of total schooling, age 45-49, female","Average years of total schooling, 45-49, female is the average years of education completed among females age 45-49.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
168,BAR.SCHL.5054,"Barro-Lee: Average years of total schooling, age 50-54, total","Average years of total schooling, 50-54, total is the average years of education completed among people age 50-54.
Robert J. Barro and Jong-Wha Lee: http://www.barrolee.com/",,,0,0
